Date	Rain mm/day	Tmax degC	Tmin degC	rHmean %	sunshine %	Windspeed m/s
05.08.1992 	0.0	28.0	9.7	65	89	0.5
06.08.1992 	0.0	30.7	11.5	57	87	1.9
07.08.1992 	0.0	31.5	16.7	63	75	1.2
08.08.1992 	0.0	34.9	18.8	57	80	1.2
09.08.1992 	0.0	35.4	19.9	58	80	0.5
10.08.1992 	0.0	25.0	17.4	63	14	2.9
11.08.1992 	1.2	25.1	10.8	59	62	1.2
12.08.1992 	0.0	24.2	13.8	69	62	3.7
13.08.1992 	0.0	17.1	12.7	87	0	4.3
14.08.1992 	0.0	19.9	13.4	77	31	2.4
15.08.1992 	0.0	18.4	9.5	76	41	1.9
16.08.1992 	0.0	22.1	6.4	73	23	0.8
17.08.1992 	0.0	19.0	14.9	80	2	1.9
18.08.1992 	13.0	23.7	14.9	85	28	1.2
19.08.1992 	0.3	29.1	14.5	79	60	0.8
20.08.1992 	0.0	28.0	16.9	84	25	1.2
21.08.1992 	13.7	22.4	16.5	77	14	1.9
22.08.1992 	0.7	24.1	13.0	71	47	1.2
23.08.1992 	0.9	19.4	13.6	77	40	1.9
24.08.1992 	1.5	21.0	9.6	84	12	2.4
25.08.1992 	1.4	26.4	18.0	69	80	2.9
26.08.1992 	6.3	26.4	14.9	76	56	1.2
27.08.1992 	3.4	25.5	19.5	65	54	3.7
28.08.1992 	8.3	30.4	16.8	65	81	2.4
29.08.1992 	0.1	23.1	15.4	77	17	1.9
30.08.1992 	3.2	23.0	12.7	65	60	4.3
31.08.1992 	1.8	18.2	12.3	94	0	2.9
01.09.1992 	0.2	16.2	7.8	77	46	4.3
02.09.1992 	0.0	16.9	6.6	87	12	2.4
03.09.1992 	0.0	18.1	12.1	74	12	2.9
04.09.1992 	0.9	12.1	9.4	86	6	4.3
05.09.1992 	0.5	15.1	8.9	77	38	5.9
06.09.1992 	4.5	17.1	8.0	72	83	1.2
07.09.1992 	0.0	21.0	4.8	75	69	1.2
08.09.1992 	0.7	18.6	10.3	72	66	2.4
09.09.1992 	7.2	19.0	5.5	74	64	0.8
10.09.1992 	0.0	19.6	6.8	71	9	0.8
11.09.1992 	12.6	23.6	9.6	80	67	3.7
12.09.1992 	0.0	18.3	9.6	80	72	0.8
13.09.1992 	0.0	19.9	7.1	75	35	1.2
14.09.1992 	0.1	15.5	10.2	91	6	2.4
15.09.1992 	0.0	19.4	9.1	80	41	1.9
16.09.1992 	0.0	19.5	10.9	77	41	1.9
17.09.1992 	3.9	20.1	6.2	79	71	1.2
18.09.1992 	7.2	22.8	7.3	75	64	0.8
19.09.1992 	0.4	16.6	12.8	92	1	0.5
20.09.1992 	3.5	19.9	11.7	86	31	0.8
21.09.1992 	0.0	22.4	10.4	77	57	2.4
22.09.1992 	1.0	24.5	10.4	76	61	1.2
23.09.1992 	0.1	19.0	12.4	76	20	2.9
24.09.1992 	5.0	18.6	6.7	79	50	0.8
25.09.1992 	14.6	20.3	7.9	79	77	2.4
26.09.1992 	1.3	23.0	8.3	79	61	0.5
27.09.1992 	0.9	24.9	8.8	78	75	1.2
28.09.1992 	2.7	23.9	9.6	74	79	0.5
29.09.1992 	1.1	18.4	9.6	85	13	0.5
30.09.1992 	0.0	15.1	11.7	89	0	0.5
01.10.1992 	6.6	18.8	12.5	85	36	0.8
02.10.1992 	0.0	17.1	9.9	83	22	0.8
03.10.1992 	0.4	15.3	9.6	85	1	1.9
04.10.1992 	0.0	16.4	10.6	60	35	5.0
05.10.1992 	0.0	13.5	8.2	88	0	4.3
06.10.1992 	0.0	10.3	7.6	97	0	1.2
07.10.1992 	0.0	12.4	9.8	94	0	1.2
08.10.1992 	0.0	16.7	10.6	77	30	1.2
09.10.1992 	0.4	12.4	9.2	81	1	2.4
10.10.1992 	0.0	13.8	4.8	73	71	2.4
11.10.1992 	0.0	14.6	1.6	78	70	2.4
12.10.1992 	0.0	10.8	2.4	65	77	3.7
13.10.1992 	0.2	11.7	-1.6	71	90	1.9
14.10.1992 	0.1	11.6	-2.4	65	67	2.4
15.10.1992 	1.0	8.2	3.4	84	2	2.9
16.10.1992 	0.0	8.8	1.3	80	45	2.4
17.10.1992 	0.0	7.8	-2.5	87	28	0.1
18.10.1992 	0.1	7.8	-0.6	78	35	2.4
19.10.1992 	0.0	11.6	2.4	68	78	3.7
20.10.1992 	0.0	12.4	-2.0	81	64	0.5
21.10.1992 	0.0	9.2	2.6	85	26	2.9
22.10.1992 	0.0	8.5	5.0	77	48	4.3
23.10.1992 	1.9	8.4	5.2	90	0	3.7
24.10.1992 	0.0	7.6	3.4	81	6	4.3
25.10.1992 	0.2	9.1	4.0	88	0	4.3
26.10.1992 	0.3	9.1	1.3	86	7	5.9
27.10.1992 	0.0	7.3	1.0	87	0	1.9
28.10.1992 	0.0	9.0	5.7	85	5	3.7
29.10.1992 	0.2	9.0	5.4	81	31	4.3
30.10.1992 	5.2	9.0	2.3	85	35	0.8
31.10.1992 	1.6	6.4	0.7	89	61	1.9
01.11.1992 	3.8	4.6	0.9	91	19	2.4
02.11.1992 	0.0	5.1	0.9	85	28	5.0
03.11.1992 	0.0	10.8	5.1	89	35	2.9
04.11.1992 	0.0	9.4	3.7	86	4	1.9
05.11.1992 	0.1	11.1	5.3	89	0	1.9
06.11.1992 	0.7	12.0	7.1	79	0	2.4
07.11.1992 	0.0	9.8	5.4	89	0	2.9
08.11.1992 	0.0	10.4	2.7	85	13	1.2
09.11.1992 	0.0	6.6	-1.8	94	34	2.4
10.11.1992 	0.0	11.1	5.9	83	13	3.7
11.11.1992 	0.2	13.4	6.0	84	3	6.7
12.11.1992 	0.3	7.8	2.9	82	36	5.9
13.11.1992 	9.3	6.2	2.4	81	23	4.3
14.11.1992 	4.3	5.9	0.2	83	32	2.4
15.11.1992 	2.7	4.4	0.2	90	0	2.4
16.11.1992 	0.0	9.3	3.8	88	15	3.7
17.11.1992 	3.0	6.8	3.0	89	0	5.0
18.11.1992 	0.0	5.2	3.0	82	6	4.3
19.11.1992 	0.0	7.5	3.0	85	39	5.0
20.11.1992 	0.0	5.8	2.3	74	13	2.9
21.11.1992 	0.0	7.2	0.3	87	7	1.9
22.11.1992 	0.0	13.2	5.0	88	0	1.9
23.11.1992 	0.0	12.4	7.0	86	0	3.7
24.11.1992 	0.0	7.4	2.4	96	0	2.4
25.11.1992 	0.0	11.4	7.4	77	24	5.0
26.11.1992 	0.0	14.2	6.9	71	29	6.7
27.11.1992 	0.2	8.6	5.0	75	72	3.7
28.11.1992 	0.0	10.0	4.2	77	21	2.4
29.11.1992 	0.0	5.6	1.0	95	0	0.8
30.11.1992 	0.2	10.2	5.2	96	0	2.4
01.12.1992 	0.0	11.1	5.7	78	26	2.4
02.12.1992 	0.0	12.6	5.0	79	7	5.9
03.12.1992 	0.0	12.6	6.7	71	5	4.3
04.12.1992 	0.0	7.1	1.4	89	0	4.3
05.12.1992 	0.5	4.9	1.3	88	35	1.2
06.12.1992 	0.0	3.5	-1.8	72	3	1.2
07.12.1992 	0.0	3.7	1.0	93	0	2.9
08.12.1992 	0.0	5.5	2.6	86	0	1.9
09.12.1992 	0.0	3.6	2.4	89	0	0.8
10.12.1992 	0.0	3.3	2.1	89	0	0.8
11.12.1992 	0.0	4.0	1.8	88	0	2.4
12.12.1992 	0.0	6.5	1.5	84	32	4.3
13.12.1992 	0.0	5.4	4.1	83	0	3.7
14.12.1992 	0.0	8.0	4.6	88	0	2.4
15.12.1992 	0.5	6.8	1.8	93	0	2.4
16.12.1992 	1.3	3.2	-0.4	92	13	1.2
17.12.1992 	1.2	1.7	-0.5	96	0	0.8
18.12.1992 	8.9	1.4	-1.7	94	0	2.4
19.12.1992 	6.6	4.6	0.4	85	0	2.4
20.12.1992 	9.8	4.1	2.6	91	0	1.9
21.12.1992 	13.1	4.1	2.5	94	0	1.9
22.12.1992 	1.2	4.0	2.4	96	0	0.5
23.12.1992 	0.0	5.6	3.9	92	0	1.2
24.12.1992 	0.0	4.2	0.8	91	0	0.8
25.12.1992 	0.0	0.9	-1.8	88	0	1.2
26.12.1992 	0.0	-1.6	-4.7	92	0	0.8
27.12.1992 	0.0	0.4	-5.5	85	14	2.4
28.12.1992 	3.4	0.7	-4.4	74	77	2.4
29.12.1992 	1.0	-0.3	-7.6	83	79	0.8
30.12.1992 	0.0	1.2	-7.6	77	55	0.8
31.12.1992 	0.0	-2.4	-9.2	88	32	0.8
01.01.1993 	0.0	-2.0	-10.6	90	29	0.5
02.01.1993 	0.0	-5.5	-11.5	88	46	0.8
03.01.1993 	0.0	-6.8	-13.0	83	48	2.4
04.01.1993 	0.7	-5.9	-13.2	87	4	0.5
05.01.1993 	0.0	-0.7	-11.6	73	0	3.7
06.01.1993 	0.0	4.6	-0.9	94	0	2.9
07.01.1993 	0.2	8.3	2.7	85	38	2.4
08.01.1993 	0.0	7.9	0.2	81	36	2.9
09.01.1993 	1.0	7.0	-3.4	95	0	3.7
10.01.1993 	0.0	10.9	6.5	82	0	5.0
11.01.1993 	0.0	12.4	8.4	85	0	5.9
12.01.1993 	0.1	10.2	4.6	78	0	4.3
13.01.1993 	0.0	8.6	1.6	86	4	5.0
14.01.1993 	0.0	14.2	2.6	76	44	3.7
15.01.1993 	0.0	8.3	-1.2	86	21	2.4
16.01.1993 	0.0	12.4	8.0	82	12	2.9
17.01.1993 	0.0	9.7	4.2	78	75	2.9
18.01.1993 	0.0	8.6	2.8	82	0	2.9
19.01.1993 	0.0	7.5	0.2	85	5	2.9
20.01.1993 	0.0	9.6	5.6	78	0	4.3
21.01.1993 	0.0	12.3	9.2	69	41	5.9
22.01.1993 	0.0	12.1	7.4	82	0	8.5
23.01.1993 	0.0	9.4	4.9	69	1	5.9
24.01.1993 	2.2	12.5	6.8	59	7	10.2
25.01.1993 	0.0	8.3	-0.2	77	20	6.7
26.01.1993 	0.0	2.5	-1.0	82	0	5.0
27.01.1993 	0.0	4.0	1.1	80	26	4.3
28.01.1993 	0.0	3.6	1.0	96	0	0.8
29.01.1993 	0.0	6.6	-0.7	86	0	2.9
30.01.1993 	0.0	1.1	-4.3	70	63	2.4
31.01.1993 	1.6	-2.2	-7.3	88	60	0.8
01.02.1993 	0.4	2.9	-8.3	82	63	0.8
02.02.1993 	0.0	-2.1	-7.9	95	0	0.8
03.02.1993 	0.0	-1.4	-3.8	97	0	0.8
04.02.1993 	0.0	2.1	-5.4	93	33	0.8
05.02.1993 	0.0	-1.4	-4.2	91	0	0.8
06.02.1993 	0.3	1.7	-2.4	90	0	1.2
07.02.1993 	0.4	3.6	0.5	96	0	0.5
08.02.1993 	0.1	3.1	0.0	88	0	1.2
09.02.1993 	1.4	2.0	-0.6	91	6	1.9
10.02.1993 	8.6	1.1	-1.7	92	2	0.8
11.02.1993 	8.5	4.0	-3.7	85	60	0.8
12.02.1993 	0.1	5.2	-4.4	84	51	0.5
13.02.1993 	3.4	-1.5	-2.9	99	0	0.8
14.02.1993 	0.9	-0.9	-3.7	95	0	1.2
15.02.1993 	1.2	-0.9	-2.4	86	0	1.9
16.02.1993 	9.1	1.4	-2.3	85	0	1.2
17.02.1993 	6.6	6.7	-0.4	86	3	2.4
18.02.1993 	0.3	6.5	3.4	76	8	2.4
19.02.1993 	1.2	4.8	1.8	85	6	4.3
20.02.1993 	0.2	4.7	1.8	73	12	5.9
21.02.1993 	0.0	4.7	-0.5	84	37	5.0
22.02.1993 	0.2	2.6	-4.6	59	87	1.2
23.02.1993 	0.0	-1.7	-6.0	70	45	1.9
24.02.1993 	0.0	1.7	-9.8	69	69	0.5
25.02.1993 	0.0	2.4	-9.4	72	43	0.8
26.02.1993 	0.0	0.9	-7.4	88	0	1.9
27.02.1993 	0.1	2.2	-0.8	84	0	2.4
28.02.1993 	0.0	2.3	-6.2	77	57	0.8
01.03.1993 	0.0	4.5	-3.1	74	39	2.9
02.03.1993 	0.0	5.1	-0.2	65	62	5.9
03.03.1993 	0.0	0.6	-4.4	69	49	3.7
04.03.1993 	0.1	0.3	-4.5	73	0	2.4
05.03.1993 	1.1	2.6	-0.9	78	2	2.4
06.03.1993 	0.3	6.8	0.8	84	0	4.3
07.03.1993 	0.0	7.6	3.1	77	5	1.9
08.03.1993 	0.0	6.2	-1.5	68	74	2.9
09.03.1993 	0.0	7.0	-3.3	70	83	1.2
10.03.1993 	0.1	7.1	-3.7	79	6	0.8
11.03.1993 	0.0	11.8	2.8	73	35	0.8
12.03.1993 	0.0	15.0	1.1	68	60	0.1
13.03.1993 	0.0	15.5	-0.4	68	74	0.1
14.03.1993 	0.0	16.2	-0.8	70	74	0.5
15.03.1993 	0.0	17.4	1.6	60	59	0.5
16.03.1993 	0.0	17.4	0.7	63	55	3.7
17.03.1993 	0.0	13.8	9.3	65	1	5.0
18.03.1993 	0.0	14.9	8.2	63	29	5.0
19.03.1993 	0.1	12.4	4.4	56	83	2.9
20.03.1993 	8.4	14.2	-2.0	60	85	0.1
21.03.1993 	2.7	17.4	-0.6	76	29	1.2
22.03.1993 	0.2	15.0	9.6	80	3	3.7
23.03.1993 	0.0	11.6	6.2	54	61	3.7
24.03.1993 	0.7	8.7	1.5	56	46	1.9
25.03.1993 	10.5	7.9	-0.6	70	53	4.3
26.03.1993 	0.0	8.7	0.6	59	70	2.4
27.03.1993 	0.0	4.4	-3.1	66	60	1.9
28.03.1993 	0.6	5.4	-4.6	65	80	1.9
29.03.1993 	0.4	7.2	-5.5	59	66	0.5
30.03.1993 	0.6	10.5	-5.5	49	87	0.8
31.03.1993 	0.0	18.4	1.5	48	30	0.5
01.04.1993 	0.0	19.5	3.4	62	29	2.9
02.04.1993 	0.1	11.0	5.2	92	0	1.9
03.04.1993 	0.1	9.8	4.7	80	2	1.9
04.04.1993 	0.4	8.6	4.7	85	0	1.9
05.04.1993 	0.0	11.0	1.2	76	33	3.7
06.04.1993 	0.0	12.1	5.5	75	29	3.7
07.04.1993 	0.0	8.4	4.9	75	10	2.9
08.04.1993 	0.0	10.6	4.0	69	47	1.2
09.04.1993 	0.0	12.8	-0.3	66	68	2.4
10.04.1993 	4.6	14.4	4.8	70	42	1.2
11.04.1993 	0.0	10.0	3.9	81	12	1.9
12.04.1993 	0.0	10.7	6.2	84	5	1.2
13.04.1993 	0.0	14.2	6.3	77	19	1.2
14.04.1993 	0.0	14.3	5.0	78	46	2.9
15.04.1993 	0.0	16.3	2.6	75	61	2.4
16.04.1993 	0.0	16.9	4.7	66	61	0.8
17.04.1993 	0.0	14.4	4.4	73	6	1.9
18.04.1993 	0.0	13.7	9.5	83	0	5.0
19.04.1993 	0.0	13.4	9.4	81	0	4.3
20.04.1993 	0.0	20.4	5.8	65	84	1.9
21.04.1993 	0.0	23.7	7.3	47	84	1.9
22.04.1993 	3.3	23.4	7.5	48	69	3.7
23.04.1993 	1.9	21.0	9.3	65	69	1.9
24.04.1993 	0.0	23.4	9.3	61	65	0.5
25.04.1993 	0.0	23.1	8.6	55	59	1.9
26.04.1993 	0.0	23.4	11.6	54	73	1.2
27.04.1993 	0.0	26.7	12.3	51	80	3.7
28.04.1993 	0.0	26.7	11.5	34	72	2.9
29.04.1993 	0.0	26.2	15.5	36	84	2.9
30.04.1993 	12.9	25.7	12.2	42	80	2.9
01.05.1993 	7.1	22.6	10.1	63	61	1.9
02.05.1993 	0.1	20.0	8.2	76	41	1.9
03.05.1993 	0.1	17.0	10.2	66	20	1.9
04.05.1993 	0.0	15.8	5.4	51	80	2.4
05.05.1993 	16.0	16.1	4.0	54	80	3.7
06.05.1993 	0.0	10.2	8.0	74	0	3.7
07.05.1993 	0.0	21.5	8.3	69	63	3.7
08.05.1993 	0.4	24.1	11.3	62	48	2.4
09.05.1993 	0.0	25.0	11.1	59	68	2.4
10.05.1993 	0.0	25.9	12.1	60	63	1.9
11.05.1993 	0.0	27.0	12.4	48	81	2.4
12.05.1993 	1.0	24.9	13.2	55	65	1.9
13.05.1993 	0.1	21.0	13.2	80	28	2.9
14.05.1993 	14.0	16.0	12.8	87	2	1.9
15.05.1993 	0.2	18.0	7.5	79	29	2.4
16.05.1993 	0.4	17.2	6.7	62	49	0.5
17.05.1993 	5.4	23.6	5.1	55	84	1.9
18.05.1993 	16.3	26.2	10.5	56	69	1.2
19.05.1993 	0.0	24.4	15.2	65	52	1.9
20.05.1993 	7.8	24.8	12.9	78	39	1.9
21.05.1993 	0.3	14.3	11.7	84	0	2.9
22.05.1993 	0.0	19.8	10.3	61	67	1.2
23.05.1993 	0.0	22.9	6.3	62	87	1.9
24.05.1993 	2.8	25.8	9.4	62	84	1.9
25.05.1993 	8.8	28.3	10.1	60	71	1.2
26.05.1993 	4.5	29.0	14.8	59	60	1.9
27.05.1993 	0.0	22.5	16.4	65	45	3.7
28.05.1993 	0.0	18.6	11.2	71	37	6.7
29.05.1993 	0.0	22.0	8.0	61	72	2.4
30.05.1993 	2.0	21.6	10.5	69	37	1.9
31.05.1993 	0.1	18.2	10.2	67	43	4.3
01.06.1993 	4.7	21.4	13.8	61	53	1.9
02.06.1993 	0.0	23.9	10.7	74	46	2.4
03.06.1993 	0.0	20.1	12.8	80	4	1.9
04.06.1993 	0.0	22.2	14.0	74	11	1.2
05.06.1993 	0.0	27.1	13.4	64	62	1.2
06.06.1993 	0.0	29.2	14.3	61	72	1.9
07.06.1993 	5.4	27.9	16.8	59	72	1.2
08.06.1993 	3.3	28.0	11.7	57	79	0.8
09.06.1993 	0.0	29.6	14.0	54	80	2.9
10.06.1993 	0.0	28.3	17.0	62	51	1.2
11.06.1993 	0.0	23.5	16.0	62	39	2.4
12.06.1993 	0.0	16.0	13.0	62	17	3.7
13.06.1993 	0.0	17.0	11.1	80	5	1.2
14.06.1993 	0.0	14.9	11.7	83	0	1.9
15.06.1993 	0.0	21.4	11.5	68	50	1.9
16.06.1993 	0.0	20.2	7.6	86	4	1.2
17.06.1993 	0.0	19.0	11.8	69	20	3.7
18.06.1993 	0.1	23.5	11.0	62	23	2.9
19.06.1993 	6.0	27.0	12.7	67	77	2.9
20.06.1993 	0.0	23.0	13.6	50	81	2.4
21.06.1993 	3.2	22.0	12.4	61	30	1.2
22.06.1993 	0.0	23.7	10.5	61	57	1.2
23.06.1993 	0.0	22.0	12.5	63	52	2.9
24.06.1993 	0.0	18.6	8.8	55	70	3.7
25.06.1993 	0.0	16.5	6.8	62	8	2.4
26.06.1993 	0.2	17.1	10.0	73	2	1.2
27.06.1993 	1.5	23.6	13.0	62	60	5.0
28.06.1993 	7.9	20.5	10.9	65	45	2.9
29.06.1993 	0.2	24.8	7.9	56	88	2.4
30.06.1993 	0.1	28.0	10.8	48	88	0.8
01.07.1993 	2.5	29.0	12.0	44	88	2.4
02.07.1993 	1.6	31.4	12.5	41	85	0.8
03.07.1993 	1.0	28.8	16.2	46	64	2.9
04.07.1993 	22.6	30.5	15.0	53	68	2.9
05.07.1993 	4.4	29.4	14.4	80	41	2.9
06.07.1993 	0.0	18.8	8.6	66	23	3.7
07.07.1993 	0.0	20.6	13.4	55	37	4.3
08.07.1993 	10.2	24.0	8.3	52	85	1.9
09.07.1993 	1.2	28.0	12.8	42	78	2.4
10.07.1993 	0.0	22.4	13.9	55	39	3.7
11.07.1993 	0.2	20.0	10.8	51	27	2.4
12.07.1993 	0.0	19.9	12.6	62	28	2.9
13.07.1993 	0.0	19.5	9.8	55	16	2.4
14.07.1993 	0.0	15.6	11.4	93	0	2.9
15.07.1993 	0.0	18.1	13.2	94	0	1.9
16.07.1993 	0.0	26.1	15.9	71	42	2.4
17.07.1993 	0.0	24.7	16.5	65	50	2.4
18.07.1993 	0.0	26.1	13.2	51	72	3.7
19.07.1993 	0.0	21.5	13.0	78	24	2.9
20.07.1993 	0.0	19.9	12.9	84	30	3.7
21.07.1993 	0.0	20.0	12.8	71	27	2.4
22.07.1993 	3.2	17.8	11.9	81	21	2.9
23.07.1993 	2.6	20.2	10.4	70	6	1.9
24.07.1993 	6.7	26.3	16.1	60	74	2.4
25.07.1993 	0.0	21.6	13.0	66	51	5.0
26.07.1993 	0.0	19.0	11.5	77	47	3.7
27.07.1993 	0.0	19.2	11.9	74	0	2.9
28.07.1993 	7.7	20.4	13.7	88	11	2.9
29.07.1993 	0.0	27.0	14.3	74	37	1.9
30.07.1993 	0.0	30.3	15.4	76	35	0.8
31.07.1993 	0.0	20.3	14.0	79	30	3.7
01.08.1993 	0.0	22.2	9.8	63	75	2.4
02.08.1993 	0.0	27.0	11.3	56	82	1.9
03.08.1993 	0.0	25.5	12.2	59	68	2.4
04.08.1993 	0.0	27.2	17.4	59	58	1.9
05.08.1993 	8.1	27.3	15.8	75	42	2.4
06.08.1993 	0.0	20.6	13.3	61	67	4.3
07.08.1993 	0.0	23.3	7.8	67	67	0.1
08.08.1993 	0.0	25.4	12.5	72	62	1.9
09.08.1993 	7.5	21.6	12.6	67	35	3.7
10.08.1993 	0.0	20.3	13.6	77	49	3.7
11.08.1993 	13.6	20.4	8.4	59	52	1.9
12.08.1993 	4.5	23.6	16.2	66	42	3.7
13.08.1993 	0.1	22.5	12.8	56	84	2.9
14.08.1993 	0.4	28.8	9.3	63	79	1.9
15.08.1993 	0.0	25.7	17.0	71	58	2.4
16.08.1993 	0.0	28.0	13.9	64	68	1.9
17.08.1993 	0.0	22.2	13.4	61	79	2.9
18.08.1993 	0.0	25.1	9.2	58	73	1.9
19.08.1993 	0.0	26.2	10.0	53	73	2.4
20.08.1993 	0.0	25.3	11.4	54	39	1.9
21.08.1993 	0.0	28.4	17.7	62	76	1.9
22.08.1993 	1.9	29.0	14.4	75	52	4.3
23.08.1993 	0.0	17.0	8.7	64	45	1.2
24.08.1993 	0.1	18.1	5.9	71	52	1.2
25.08.1993 	0.7	18.5	6.2	67	57	0.8
26.08.1993 	15.5	20.0	9.4	73	48	0.8
27.08.1993 	2.8	19.0	8.0	69	51	2.9
28.08.1993 	4.9	18.1	10.5	60	69	2.4
29.08.1993 	1.1	20.9	4.6	58	83	0.8
30.08.1993 	2.0	17.7	9.0	70	13	2.9
31.08.1993 	0.0	16.9	10.7	75	7	3.7
01.09.1993 	0.0	18.9	11.0	63	47	0.8
02.09.1993 	0.0	16.0	5.9	85	0	1.2
03.09.1993 	0.0	16.0	11.6	86	13	2.9
04.09.1993 	0.0	17.4	10.0	71	46	1.9
05.09.1993 	0.0	17.1	7.9	66	72	1.9
06.09.1993 	0.0	20.0	2.4	66	82	0.8
07.09.1993 	0.0	21.4	3.8	69	67	1.9
08.09.1993 	0.4	22.2	12.5	88	23	2.9
09.09.1993 	2.2	18.6	12.0	90	15	2.4
10.09.1993 	0.5	18.8	13.5	89	27	1.2
11.09.1993 	2.2	17.7	11.1	88	19	1.9
12.09.1993 	3.8	18.6	11.8	80	37	1.9
13.09.1993 	0.8	16.3	11.2	87	0	1.2
14.09.1993 	0.5	17.2	9.7	83	21	2.9
15.09.1993 	0.0	16.6	12.6	83	9	2.9
16.09.1993 	0.0	15.7	12.0	69	25	5.9
17.09.1993 	0.0	15.9	9.4	79	32	1.2
18.09.1993 	0.0	16.5	7.6	72	74	2.4
19.09.1993 	8.4	19.9	4.9	71	88	1.2
20.09.1993 	7.1	23.6	7.4	73	69	1.2
21.09.1993 	1.0	21.3	14.3	83	1	2.9
22.09.1993 	2.6	22.6	13.7	87	13	2.4
23.09.1993 	3.4	16.6	12.6	94	0	1.2
24.09.1993 	0.2	13.5	12.1	95	0	3.7
25.09.1993 	0.0	13.3	11.2	96	0	2.4
26.09.1993 	3.4	13.9	10.0	78	25	3.7
27.09.1993 	0.9	12.5	8.3	76	0	3.7
28.09.1993 	0.1	16.4	3.0	84	29	1.2
29.09.1993 	0.0	17.4	4.6	78	76	1.9
30.09.1993 	21.9	14.7	7.4	77	18	2.4
01.10.1993 	1.0	18.0	9.2	69	35	2.9
02.10.1993 	0.0	13.7	10.4	92	5	2.4
03.10.1993 	1.2	11.6	9.4	92	0	4.3
04.10.1993 	2.4	12.3	9.0	90	0	3.7
05.10.1993 	0.0	18.1	11.9	88	6	2.4
06.10.1993 	0.0	16.3	11.8	88	16	1.2
07.10.1993 	0.0	17.7	9.5	77	72	1.9
08.10.1993 	0.0	15.9	8.4	86	14	0.8
09.10.1993 	0.0	15.0	8.3	79	31	1.9
10.10.1993 	0.0	15.4	5.4	81	47	1.2
11.10.1993 	0.0	17.5	9.2	90	3	1.9
12.10.1993 	0.0	16.9	10.8	83	0	3.7
13.10.1993 	0.0	15.8	9.5	81	19	2.4
14.10.1993 	10.3	16.7	11.5	78	21	5.0
15.10.1993 	13.0	12.2	2.9	91	0	0.8
16.10.1993 	0.8	8.7	2.1	92	0	0.5
17.10.1993 	3.3	9.2	3.2	78	35	1.9
18.10.1993 	1.4	9.2	-0.2	71	79	2.9
19.10.1993 	9.5	10.2	1.1	73	62	1.2
20.10.1993 	0.8	7.2	5.0	87	0	0.5
21.10.1993 	0.0	7.1	4.3	89	0	1.2
22.10.1993 	0.0	7.7	2.8	83	0	4.3
23.10.1993 	0.0	7.1	4.6	89	0	5.0
24.10.1993 	0.0	6.1	4.6	80	0	3.7
25.10.1993 	0.0	9.7	1.1	82	15	0.8
26.10.1993 	6.6	9.1	5.5	78	0	0.8
27.10.1993 	0.2	8.7	4.0	86	0	0.8
28.10.1993 	2.7	8.0	0.0	89	28	2.4
29.10.1993 	0.1	11.2	1.5	81	67	2.4
30.10.1993 	6.1	8.7	1.3	85	77	1.2
31.10.1993 	0.3	3.7	1.4	90	0	0.8
01.11.1993 	0.0	3.8	2.8	87	0	1.2
02.11.1993 	0.0	5.2	1.1	90	2	0.8
03.11.1993 	0.4	5.3	0.5	95	0	0.5
04.11.1993 	0.7	4.0	1.0	97	0	0.8
05.11.1993 	2.4	3.5	0.8	94	0	1.2
06.11.1993 	6.8	6.3	2.5	91	0	3.7
07.11.1993 	2.5	6.1	3.9	97	0	0.8
08.11.1993 	0.0	7.0	5.3	96	0	0.8
09.11.1993 	1.4	7.3	5.3	81	0	2.4
10.11.1993 	1.9	7.5	4.0	83	10	2.9
11.11.1993 	15.4	9.5	3.7	89	12	2.4
12.11.1993 	4.3	8.6	0.8	84	54	0.5
13.11.1993 	0.0	4.4	0.1	94	1	2.4
14.11.1993 	0.0	10.8	2.9	88	6	8.5
15.11.1993 	0.1	4.8	3.7	78	0	5.0
16.11.1993 	0.0	3.7	2.0	75	0	1.2
17.11.1993 	21.5	2.9	0.5	72	0	2.9
18.11.1993 	1.8	2.4	-1.9	69	35	1.9
19.11.1993 	2.6	1.1	-5.1	68	77	1.9
20.11.1993 	0.0	0.8	-3.9	82	19	2.9
21.11.1993 	0.0	-2.6	-7.0	80	1	1.9
22.11.1993 	0.3	-2.5	-5.8	87	0	0.5
23.11.1993 	0.1	-1.3	-7.7	88	4	0.5
24.11.1993 	3.1	-1.6	-8.4	82	0	0.5
25.11.1993 	0.7	1.6	-4.5	85	65	0.8
26.11.1993 	0.4	3.1	-6.4	88	62	0.8
27.11.1993 	1.2	-3.3	-6.0	79	0	2.4
28.11.1993 	9.4	-1.0	-6.0	83	7	0.8
29.11.1993 	0.1	0.1	-7.0	75	17	1.9
30.11.1993 	1.8	-3.0	-7.6	81	36	0.5
01.12.1993 	1.0	-1.3	-6.6	86	0	1.2
02.12.1993 	7.9	4.7	-4.7	96	0	2.9
03.12.1993 	0.0	9.0	4.3	83	0	2.9
04.12.1993 	0.0	9.8	3.5	87	0	3.7
05.12.1993 	0.0	9.8	1.6	81	44	3.7
06.12.1993 	0.0	5.4	2.8	86	0	1.2
07.12.1993 	0.0	3.8	-0.5	91	1	4.3
08.12.1993 	0.0	9.9	1.2	90	0	4.3
09.12.1993 	0.0	10.6	5.2	63	5	10.2
10.12.1993 	0.0	8.2	5.0	88	0	2.9
11.12.1993 	0.0	7.6	0.3	82	50	4.3
