Stationsnummer;Datum;TagesmittelDesLuftdrucks(0.1HPA);Tmax(0.1°C);Tmin(0.1°C);TminErdboden(0.1°C);relLuftfeuchte(%);Windstaerke(o.1BFT);Bedeckungsgrad(0.1Achtel);TagessummeDerSonnenscheindauer(0.1Std);TagesmaxDerWindgeschwindigkeit(0.1M/S)
03978;19900429;-999.9;16.3;4.0;3.0;62;0.7;6.3;6.5;4.0 
03978;19900430;-999.9;18.5;9.8;7.5;76;0.3;3.3;9.9;4.5 
03978;19900501;-999.9;20.5;6.5;4.7;71;0.0;1.0;12.7;2.0 
03978;19900502;-999.9;21.8;8.5;7.0;54;0.7;0.7;13.0;6.5 
03978;19900503;-999.9;20.7;7.0;6.7;65;0.7;0.7;13.4;7.0 
03978;19900504;-999.9;22.5;8.0;6.6;60;0.3;0.0;13.7;4.8 
03978;19900505;-999.9;24.5;8.5;7.0;53;0.7;1.0;13.3;3.3 
03978;19900506;-999.9;25.0;9.8;8.0;43;0.3;0.7;12.7;6.0 
03978;19900507;-999.9;24.7;11.5;9.0;48;0.3;2.3;9.3;4.4 
03978;19900508;-999.9;21.8;10.7;9.7;78;0.0;6.0;4.1;5.0 
03978;19900509;-999.9;22.5;11.2;10.5;65;0.3;3.3;6.8;3.0 
03978;19900510;-999.9;21.9;11.4;10.3;73;0.7;5.3;6.3;9.4 
03978;19900511;-999.9;15.5;10.0;8.9;67;0.3;6.3;5.1;5.0 
03978;19900512;-999.9;17.8;8.0;7.0;63;0.7;4.3;6.8;5.0 
03978;19900513;-999.9;16.6;6.5;5.2;68;1.3;7.7;5.2;9.0 
03978;19900514;-999.9;15.0;9.5;8.9;72;1.0;7.7;1.2;6.7 
03978;19900515;-999.9;19.6;6.0;4.5;59;0.7;1.7;12.4;3.9 
03978;19900516;-999.9;21.4;11.9;10.4;75;0.3;7.7;5.7;5.0 
03978;19900517;-999.9;19.8;10.5;9.9;60;1.3;6.0;8.4;8.5 
03978;19900518;-999.9;17.5;6.9;5.9;69;0.0;7.7;8.2;4.5 
03978;19900519;-999.9;16.7;6.0;5.4;64;0.3;5.0;4.2;4.8 
03978;19900520;-999.9;18.5;5.5;4.8;56;0.7;4.7;11.0;6.1 
03978;19900521;-999.9;20.2;4.5;3.2;55;0.3;4.7;10.0;5.3 
03978;19900522;-999.9;20.0;8.0;7.0;61;0.0;2.3;11.8;3.8 
03978;19900523;-999.9;22.5;6.5;5.7;64;0.0;2.7;11.0;3.8 
03978;19900524;-999.9;18.7;7.0;5.5;58;0.7;3.0;12.7;4.0 
03978;19900525;-999.9;14.1;7.0;6.0;63;0.7;3.7;4.6;6.2 
03978;19900526;-999.9;14.2;3.2;1.9;59;0.7;3.3;6.6;4.1 
03978;19900527;-999.9;15.9;3.9;2.8;57;1.0;5.0;11.4;6.3 
03978;19900528;-999.9;14.8;6.4;6.4;63;0.7;7.3;4.4;5.0 
03978;19900529;-999.9;18.0;4.9;3.6;55;0.3;1.3;13.8;4.2 
03978;19900530;-999.9;19.4;6.0;5.0;49;0.3;3.3;9.3;4.0 
03978;19900531;-999.9;22.0;9.0;7.4;47;0.3;5.3;6.5;3.0 
03978;19900601;-999.9;23.5;12.0;10.6;58;0.0;3.7;6.4;-9.9 
03978;19900602;-999.9;19.3;11.5;12.9;68;1.3;7.0;0.9;-9.9 
03978;19900603;-999.9;18.9;9.4;8.3;62;1.7;5.7;6.6;-9.9 
03978;19900604;-999.9;15.5;11.0;10.0;76;2.0;6.0;5.0;-9.9 
03978;19900605;-999.9;18.0;10.0;10.0;74;1.0;4.3;5.5;-9.9 
03978;19900606;-999.9;18.5;9.2;7.4;66;0.0;7.0;1.2;-9.9 
03978;19900607;-999.9;16.7;12.9;11.6;74;1.3;7.0;0.2;-9.9 
03978;19900608;-999.9;15.4;9.4;11.4;86;0.7;8.0;0.0;-9.9 
03978;19900609;-999.9;15.6;7.0;5.8;86;0.3;7.0;4.0;-9.9 
03978;19900610;-999.9;12.8;8.5;8.0;96;1.0;8.0;0.0;-9.9 
03978;19900611;-999.9;18.4;9.5;8.5;78;0.7;6.7;0.8;-9.9 
03978;19900612;-999.9;15.4;11.0;9.8;82;0.0;7.7;0.0;-9.9 
03978;19900613;-999.9;16.2;11.0;10.4;79;0.0;8.0;0.0;-9.9 
03978;19900614;-999.9;14.5;11.0;10.3;81;0.0;8.0;0.0;-9.9 
03978;19900615;-999.9;16.5;8.7;7.3;73;0.0;7.3;0.6;-9.9 
03978;19900616;-999.9;17.1;10.9;10.0;73;0.3;6.3;1.8;-9.9 
03978;19900617;-999.9;19.1;9.0;7.3;74;0.3;4.0;10.0;-9.9 
03978;19900618;-999.9;22.2;8.4;7.0;75;0.7;4.7;8.9;-9.9 
03978;19900619;-999.9;26.1;12.9;11.7;58;0.7;6.0;9.5;-9.9 
03978;19900620;-999.9;21.4;14.6;13.5;78;0.3;7.3;2.4;-9.9 
03978;19900621;-999.9;22.8;13.9;12.0;55;2.0;3.7;6.3;-9.9 
03978;19900622;-999.9;20.5;12.3;11.0;68;2.3;4.7;4.5;-9.9 
03978;19900623;-999.9;18.6;11.5;10.3;73;2.0;7.0;3.2;-9.9 
03978;19900624;-999.9;20.9;10.3;8.7;61;1.7;4.3;12.8;-9.9 
03978;19900625;-999.9;22.5;13.2;12.3;74;0.7;5.7;0.8;-9.9 
03978;19900626;-999.9;26.7;13.2;11.8;72;0.7;3.3;11.2;-9.9 
03978;19900627;-999.9;29.0;17.7;15.4;61;0.7;6.3;5.4;-9.9 
03978;19900628;-999.9;27.0;16.9;15.5;64;1.0;3.7;9.1;-9.9 
03978;19900629;-999.9;23.4;14.0;12.8;74;1.0;6.7;5.5;-9.9 
03978;19900630;-999.9;25.9;13.9;13.8;83;0.3;4.3;5.1;-9.9 
03978;19900701;-999.9;21.8;12.6;13.5;70;2.3;4.3;-9.9;-9.9 
03978;19900702;-999.9;21.6;11.6;10.5;63;2.3;2.3;-9.9;-9.9 
03978;19900703;-999.9;16.6;9.5;8.4;71;0.0;5.0;-9.9;-9.9 
03978;19900704;-999.9;20.6;7.0;6.0;63;0.3;4.7;-9.9;-9.9 
03978;19900705;-999.9;17.4;13.9;12.0;72;3.3;6.0;-9.9;-9.9 
03978;19900706;-999.9;15.4;11.2;9.5;76;3.0;7.3;-9.9;-9.9 
03978;19900707;-999.9;18.4;10.9;9.3;65;2.0;6.3;-9.9;-9.9 
03978;19900708;-999.9;23.0;12.9;12.3;82;1.3;7.0;-9.9;-9.9 
03978;19900709;-999.9;21.5;14.8;15.5;58;1.7;5.3;-9.9;-9.9 
03978;19900710;-999.9;16.6;11.2;9.8;81;2.0;7.0;-9.9;-9.9 
03978;19900711;-999.9;21.0;11.2;10.2;64;1.3;3.7;-9.9;-9.9 
03978;19900712;-999.9;24.8;12.0;10.3;60;0.7;0.7;-9.9;-9.9 
03978;19900713;-999.9;20.1;12.1;9.6;67;1.3;1.7;-9.9;-9.9 
03978;19900714;-999.9;20.2;7.9;3.0;62;1.0;2.3;-9.9;-9.9 
03978;19900715;-999.9;24.4;9.7;6.4;51;0.7;2.0;-9.9;-9.9 
03978;19900716;-999.9;26.4;9.5;6.1;57;1.3;5.0;-9.9;-9.9 
03978;19900717;-999.9;17.6;12.9;9.1;85;1.0;8.0;-9.9;-9.9 
03978;19900718;-999.9;15.9;13.1;13.0;78;2.3;8.0;-9.9;-9.9 
03978;19900719;-999.9;18.7;11.6;10.7;78;1.3;4.7;-9.9;-9.9 
03978;19900720;-999.9;26.5;10.0;6.4;70;1.3;1.0;-9.9;-9.9 
03978;19900721;-999.9;26.1;13.1;11.0;62;1.3;0.7;-9.9;-9.9 
03978;19900722;-999.9;21.9;12.3;9.2;58;1.7;3.7;-9.9;-9.9 
03978;19900723;-999.9;19.3;8.0;6.6;72;1.3;4.3;-9.9;-9.9 
03978;19900724;-999.9;17.6;8.7;7.0;64;2.0;7.0;-9.9;-9.9 
03978;19900725;-999.9;21.0;12.9;11.3;71;1.0;3.7;-9.9;-9.9 
03978;19900726;-999.9;24.0;13.4;10.2;73;1.0;1.0;-9.9;-9.9 
03978;19900727;-999.9;24.6;10.7;9.1;65;1.3;0.7;-9.9;-9.9 
03978;19900728;-999.9;30.7;11.4;9.9;58;0.3;0.3;-9.9;-9.9 
03978;19900729;-999.9;21.5;12.6;11.7;91;0.7;7.3;-9.9;-9.9 
03978;19900730;-999.9;26.4;14.1;12.0;68;1.0;0.3;-9.9;-9.9 
03978;19900731;-999.9;29.1;10.5;9.1;63;0.3;2.3;-9.9;-9.9 
03978;19901001;-999.9;16.9;9.9;9.3;80;1.3;6.0;-9.9;-9.9 
03978;19901002;-999.9;17.2;7.1;4.6;78;2.0;1.7;-9.9;-9.9 
03978;19901003;-999.9;20.6;7.6;4.5;77;3.0;1.3;-9.9;-9.9 
03978;19901004;-999.9;17.3;8.9;7.6;84;2.3;6.0;-9.9;-9.9 
03978;19901005;-999.9;13.0;7.0;4.9;79;4.0;5.3;-9.9;-9.9 
03978;19901006;-999.9;16.7;11.2;9.8;81;5.0;4.7;-9.9;-9.9 
03978;19901007;-999.9;15.6;8.3;8.6;71;2.7;5.0;-9.9;-9.9 
03978;19901008;-999.9;9.3;6.8;3.6;78;1.7;7.3;-9.9;-9.9 
03978;19901009;-999.9;12.8;7.3;3.4;69;3.7;4.0;-9.9;-9.9 
03978;19901010;-999.9;13.7;8.1;5.1;75;1.3;6.0;-9.9;-9.9 
03978;19901011;-999.9;16.1;9.1;7.6;73;1.3;2.3;-9.9;-9.9 
03978;19901012;-999.9;20.6;6.6;2.2;72;1.0;0.3;-9.9;-9.9 
03978;19901013;-999.9;18.2;5.6;2.6;73;1.0;2.3;-9.9;-9.9 
03978;19901014;-999.9;24.5;15.6;13.1;68;1.7;2.0;-9.9;-9.9 
03978;19901015;-999.9;24.6;11.6;8.0;75;0.3;2.7;-9.9;-9.9 
03978;19901016;-999.9;21.5;13.2;10.4;76;1.0;6.3;-9.9;-9.9 
03978;19901017;-999.9;16.5;12.6;11.0;91;1.3;7.3;-9.9;-9.9 
03978;19901018;-999.9;20.0;12.5;10.3;78;2.7;4.3;-9.9;-9.9 
03978;19901019;-999.9;18.5;10.1;7.9;79;0.7;3.7;-9.9;-9.9 
03978;19901020;-999.9;12.5;8.6;5.4;90;0.7;8.0;-9.9;-9.9 
03978;19901021;-999.9;10.0;4.2;2.4;73;1.7;3.0;-9.9;-9.9 
03978;19901022;-999.9;9.5;-1.7;-4.5;79;1.7;0.0;-9.9;-9.9 
03978;19901023;-999.9;11.5;-3.0;-5.6;71;1.7;0.0;-9.9;-9.9 
03978;19901024;-999.9;11.5;-1.8;-5.0;78;0.0;0.0;-9.9;-9.9 
03978;19901025;-999.9;14.0;2.2;-1.5;85;0.0;1.7;-9.9;-9.9 
03978;19901026;-999.9;11.1;4.6;0.3;81;0.7;5.0;-9.9;-9.9 
03978;19901027;-999.9;11.6;6.2;3.5;75;2.3;4.7;-9.9;-9.9 
03978;19901028;-999.9;13.4;6.9;2.9;75;2.7;6.0;-9.9;-9.9 
03978;19901029;-999.9;13.5;2.0;5.2;80;2.3;5.7;-9.9;-9.9 
03978;19901030;-999.9;8.9;1.5;-1.5;81;2.0;4.7;-9.9;-9.9 
03978;19901031;-999.9;12.0;7.0;3.5;77;3.3;5.3;-9.9;-9.9 
03978;19901101;-999.9;9.0;7.2;5.6;78;3.3;6.3;-9.9;-9.9 
03978;19901102;-999.9;9.2;5.6;2.3;85;2.3;5.3;-9.9;-9.9 
03978;19901103;-999.9;7.9;4.5;3.6;87;1.7;6.7;-9.9;-9.9 
03978;19901104;-999.9;4.6;0.9;-1.6;90;1.3;7.3;-9.9;-9.9 
03978;19901105;-999.9;3.9;0.1;-2.0;91;1.0;7.3;-9.9;-9.9 
03978;19901106;-999.9;5.5;1.5;-0.7;86;1.7;7.0;-9.9;-9.9 
03978;19901107;-999.9;7.9;5.0;3.0;80;1.3;7.3;-9.9;-9.9 
03978;19901108;-999.9;8.5;4.1;4.5;83;1.0;5.3;-9.9;-9.9 
03978;19901109;-999.9;6.5;1.0;-2.9;96;1.7;6.0;-9.9;-9.9 
03978;19901110;-999.9;8.4;-2.0;-5.0;83;3.7;3.0;-9.9;-9.9 
03978;19901111;-999.9;11.6;7.9;6.4;88;3.0;7.7;-9.9;-9.9 
03978;19901112;-999.9;10.6;9.0;5.0;85;0.7;8.0;-9.9;-9.9 
03978;19901113;-999.9;11.7;7.5;5.6;80;3.3;7.0;-9.9;-9.9 
03978;19901114;-999.9;10.4;8.3;6.2;85;3.3;7.3;-9.9;-9.9 
03978;19901115;-999.9;10.6;7.7;6.7;83;3.3;6.0;-9.9;-9.9 
03978;19901116;-999.9;10.2;8.2;6.5;84;4.7;8.0;-9.9;-9.9 
03978;19901117;-999.9;11.6;6.6;9.6;90;2.7;6.0;-9.9;-9.9 
03978;19901118;-999.9;7.8;4.5;3.0;80;3.7;7.3;-9.9;-9.9 
03978;19901119;-999.9;6.0;3.6;2.5;78;3.0;4.0;-9.9;-9.9 
03978;19901120;-999.9;8.0;3.3;1.6;84;2.7;8.0;-9.9;-9.9 
03978;19901121;-999.9;6.1;2.3;1.3;76;2.3;5.0;-9.9;-9.9 
03978;19901122;-999.9;6.2;0.1;2.2;91;0.3;5.3;-9.9;-9.9 
03978;19901123;-999.9;1.6;-0.3;0.0;95;0.7;8.0;-9.9;-9.9 
03978;19901124;-999.9;4.6;0.9;-4.0;76;3.0;2.0;-9.9;-9.9 
03978;19901125;-999.9;4.2;-1.4;-6.0;93;0.3;6.0;-9.9;-9.9 
03978;19901126;-999.9;5.2;-0.7;-2.1;83;2.0;5.3;-9.9;-9.9 
03978;19901127;-999.9;5.2;0.8;-2.4;94;1.0;5.3;-9.9;-9.9 
03978;19901128;-999.9;3.6;1.6;1.0;98;0.0;8.0;-9.9;-9.9 
03978;19901129;-999.9;4.2;-0.7;-2.4;91;2.0;6.3;-9.9;-9.9 
03978;19901130;-999.9;4.0;-2.7;-2.0;79;1.7;4.3;-9.9;-9.9 
03978;19901201;-999.9;1.2;-4.4;-7.4;82;1.3;5.3;-9.9;-9.9 
03978;19901202;-999.9;4.6;0.2;-0.2;93;2.0;8.0;-9.9;-9.9 
03978;19901203;-999.9;5.2;3.9;3.0;86;4.0;7.7;-9.9;-9.9 
03978;19901204;-999.9;5.5;2.2;2.6;84;3.3;7.7;-9.9;-9.9 
03978;19901205;-999.9;2.2;-1.1;-2.0;85;1.0;4.0;-9.9;-9.9 
03978;19901206;-999.9;2.4;-2.5;-5.0;74;2.0;2.7;-9.9;-9.9 
03978;19901207;-999.9;2.2;-1.6;-2.5;59;3.7;2.7;-9.9;-9.9 
03978;19901208;-999.9;3.6;-3.0;-6.4;53;2.0;2.3;-9.9;-9.9 
03978;19901209;-999.9;2.0;-3.3;-6.4;85;1.0;7.0;-9.9;-9.9 
03978;19901210;-999.9;0.6;-2.3;-6.8;96;2.3;8.0;-9.9;-9.9 
03978;19901211;-999.9;1.2;-1.4;-0.5;95;1.3;8.0;-9.9;-9.9 
03978;19901212;-999.9;3.0;0.8;0.0;87;3.3;7.3;-9.9;-9.9 
03978;19901213;-999.9;1.7;0.0;-2.0;97;0.0;8.0;-9.9;-9.9 
03978;19901214;-999.9;1.0;-1.7;0.0;88;1.3;7.3;-9.9;-9.9 
03978;19901215;-999.9;-0.5;-2.4;-2.8;92;1.0;6.0;-9.9;-9.9 
03978;19901216;-999.9;-0.9;-2.1;-2.2;95;0.7;8.0;-9.9;-9.9 
03978;19901217;-999.9;0.0;-2.2;-3.2;92;1.3;8.0;-9.9;-9.9 
03978;19901218;-999.9;-0.6;-2.3;-2.0;88;1.0;7.0;-9.9;-9.9 
03978;19901219;-999.9;0.3;-4.6;-10.4;80;0.7;7.0;-9.9;-9.9 
03978;19901220;-999.9;2.0;-2.0;-3.2;87;5.3;8.0;-9.9;-9.9 
03978;19901221;-999.9;3.9;0.2;-1.8;91;4.0;6.0;-9.9;-9.9 
03978;19901222;-999.9;4.8;0.7;-1.8;88;3.3;5.7;-9.9;-9.9 
03978;19901223;-999.9;6.7;2.6;1.7;90;2.0;8.0;-9.9;-9.9 
03978;19901224;-999.9;4.3;0.6;-1.8;94;1.3;8.0;-9.9;-9.9 
03978;19901225;-999.9;5.4;1.0;-1.7;82;2.0;5.7;-9.9;-9.9 
03978;19901226;-999.9;4.4;2.6;-1.6;81;6.3;5.0;-9.9;-9.9 
03978;19901227;-999.9;5.2;2.4;1.2;78;4.0;6.0;-9.9;-9.9 
03978;19901228;-999.9;5.1;2.1;-1.3;77;4.0;5.7;-9.9;-9.9 
03978;19901229;-999.9;7.9;3.8;2.1;88;3.3;7.3;-9.9;-9.9 
03978;19901230;-999.9;8.1;4.1;3.2;71;2.0;2.7;-9.9;-9.9 
03978;19901231;-999.9;5.6;2.4;1.2;83;1.3;4.7;-9.9;-9.9 
03978;19910101;-999.9;5.6;3.1;2.1;74;2.7;3.0;-9.9;-9.9 
03978;19910102;-999.9;8.9;2.1;0.8;88;6.0;7.0;-9.9;-9.9 
03978;19910103;-999.9;10.1;5.5;5.1;80;2.7;6.7;-9.9;-9.9 
03978;19910104;-999.9;8.7;2.7;3.8;83;2.0;8.0;-9.9;-9.9 
03978;19910105;-999.9;4.6;2.6;0.2;78;4.0;4.3;-9.9;-9.9 
03978;19910106;-999.9;5.3;2.9;1.1;67;4.7;5.3;-9.9;-9.9 
03978;19910107;-999.9;7.6;2.8;1.5;79;2.7;3.3;-9.9;-9.9 
03978;19910108;-999.9;6.8;4.4;1.2;77;2.3;2.7;-9.9;-9.9 
03978;19910109;-999.9;9.0;5.4;1.6;74;3.7;4.3;-9.9;-9.9 
03978;19910110;-999.9;12.5;7.0;5.4;79;3.3;7.7;-9.9;-9.9 
03978;19910111;-999.9;7.9;3.6;2.5;82;3.3;6.3;-9.9;-9.9 
03978;19910112;-999.9;6.5;2.7;1.6;84;1.7;6.0;-9.9;-9.9 
03978;19910113;-999.9;2.7;-2.5;-2.0;95;0.7;4.7;-9.9;-9.9 
03978;19910114;-999.9;-0.7;-4.3;-5.0;73;2.7;3.3;-9.9;-9.9 
03978;19910115;-999.9;-0.9;-7.3;-9.3;72;2.0;0.0;-9.9;-9.9 
03978;19910116;-999.9;0.5;-6.7;-10.0;78;1.3;0.0;-9.9;-9.9 
03978;19910117;-999.9;2.0;-7.5;-10.5;60;1.0;0.0;-9.9;-9.9 
03978;19910118;-999.9;6.0;-4.0;-9.5;42;0.0;0.3;-9.9;-9.9 
03978;19910119;-999.9;8.6;-1.0;-4.0;48;2.0;4.0;-9.9;-9.9 
03978;19910120;-999.9;4.0;0.5;1.0;80;3.0;6.3;-9.9;-9.9 
03978;19910121;-999.9;3.5;0.5;0.5;89;2.7;8.0;-9.9;-9.9 
03978;19910122;-999.9;2.7;-0.2;-1.0;98;0.7;8.0;-9.9;-9.9 
03978;19910123;-999.9;3.2;-1.4;-1.7;85;0.7;7.0;-9.9;-9.9 
03978;19910124;-999.9;2.0;-2.0;-3.0;87;0.3;8.0;-9.9;-9.9 
03978;19910125;-999.9;2.0;0.6;0.0;93;1.3;8.0;-9.9;-9.9 
03978;19910126;-999.9;3.0;0.5;0.5;90;1.3;8.0;-9.9;-9.9 
03978;19910127;-999.9;1.4;-0.2;-2.0;87;1.7;8.0;-9.9;-9.9 
03978;19910128;-999.9;1.0;-1.2;-1.2;87;1.0;8.0;-9.9;-9.9 
03978;19910129;-999.9;1.6;-1.2;-3.0;92;0.3;8.0;-9.9;-9.9 
03978;19910130;-999.9;1.0;-1.5;-1.5;75;2.3;6.0;-9.9;-9.9 
03978;19910131;-999.9;-0.5;-7.6;-9.0;63;2.0;0.7;-9.9;-9.9 
03978;19910201;-999.9;-1.3;-11.0;-12.3;71;1.7;0.0;-9.9;-9.9 
03978;19910202;-999.9;-3.1;-12.8;-15.0;73;1.7;0.3;-9.9;-9.9 
03978;19910203;-999.9;-5.5;-14.0;-16.0;71;0.7;0.7;-9.9;-9.9 
03978;19910204;-999.9;-0.2;-12.2;-14.7;78;0.7;5.7;-9.9;-9.9 
03978;19910205;-999.9;-3.1;-8.0;-10.5;83;0.3;8.0;-9.9;-9.9 
03978;19910206;-999.9;-7.2;-15.2;-16.0;84;1.7;8.0;-9.9;-9.9 
03978;19910207;-999.9;-8.8;-11.5;-13.0;82;2.0;8.0;-9.9;-9.9 
03978;19910208;-999.9;-5.2;-10.3;-14.0;80;2.7;8.0;-9.9;-9.9 
03978;19910209;-999.9;-3.4;-11.2;-17.0;80;2.7;6.7;-9.9;-9.9 
03978;19910210;-999.9;-1.9;-10.0;-14.0;89;2.0;8.0;-9.9;-9.9 
03978;19910211;-999.9;-2.5;-9.6;-10.0;83;2.7;6.0;-9.9;-9.9 
03978;19910212;-999.9;-1.8;-9.5;-15.0;81;1.7;6.7;-9.9;-9.9 
03978;19910213;-999.9;-2.7;-7.0;-7.0;82;1.0;7.0;-9.9;-9.9 
03978;19910214;-999.9;-2.4;-7.5;-9.8;79;3.3;7.7;-9.9;-9.9 
03978;19910215;-999.9;-0.7;-4.6;-9.6;94;4.3;6.3;-9.9;-9.9 
03978;19910216;-999.9;-1.3;-2.9;-4.6;91;2.3;8.0;-9.9;-9.9 
03978;19910217;-999.9;0.8;-2.7;-4.0;87;0.7;6.0;-9.9;-9.9 
03978;19910218;-999.9;2.4;-1.2;-4.0;84;0.7;8.0;-9.9;-9.9 
03978;19910219;-999.9;5.2;-5.1;-10.0;74;1.3;4.3;-9.9;-9.9 
03978;19910220;-999.9;10.0;-1.7;-6.0;76;1.7;1.7;-9.9;-9.9 
03978;19910221;-999.9;11.0;2.0;0.6;63;2.7;3.0;-9.9;-9.9 
03978;19910222;-999.9;7.0;3.6;2.0;65;3.7;2.3;-9.9;-9.9 
03978;19910223;-999.9;7.5;4.7;2.8;83;5.3;6.0;-9.9;-9.9 
03978;19910224;-999.9;14.0;6.3;-0.5;70;2.7;1.0;-9.9;-9.9 
03978;19910225;-999.9;10.5;4.0;5.2;84;1.7;6.3;-9.9;-9.9 
03978;19910226;-999.9;8.3;0.0;0.5;83;1.3;5.7;-9.9;-9.9 
03978;19910227;-999.9;3.3;-2.6;-5.0;72;2.3;4.0;-9.9;-9.9 
03978;19910228;-999.9;3.5;-2.4;-4.0;71;3.0;4.3;-9.9;-9.9 
03978;19910301;-999.9;5.3;-1.2;-2.0;82;1.3;3.0;-9.9;-9.9 
03978;19910302;-999.9;5.2;-3.2;-4.5;79;1.7;5.3;-9.9;-9.9 
03978;19910303;-999.9;10.8;4.5;2.0;64;3.0;1.7;-9.9;-9.9 
03978;19910304;-999.9;11.0;1.8;1.0;69;2.3;2.7;-9.9;-9.9 
03978;19910305;-999.9;8.2;2.7;0.6;91;0.3;8.0;-9.9;-9.9 
03978;19910306;-999.9;12.7;6.0;3.0;85;1.0;6.7;-9.9;-9.9 
03978;19910307;-999.9;12.2;3.8;4.0;83;0.7;4.0;-9.9;-9.9 
03978;19910308;-999.9;13.2;0.5;-1.8;85;0.0;6.0;-9.9;-9.9 
03978;19910309;-999.9;10.0;2.4;-0.2;87;1.0;8.0;-9.9;-9.9 
03978;19910310;-999.9;13.5;7.0;5.7;73;2.0;5.3;-9.9;-9.9 
03978;19910311;-999.9;16.0;8.3;4.6;63;2.7;5.0;-9.9;-9.9 
03978;19910312;-999.9;13.2;7.7;5.5;77;2.3;5.7;-9.9;-9.9 
03978;19910313;-999.9;13.6;7.0;3.7;77;1.3;3.3;-9.9;-9.9 
03978;19910314;-999.9;17.2;7.7;2.0;52;3.0;0.3;-9.9;-9.9 
03978;19910315;-999.9;12.3;9.1;7.5;84;1.7;8.0;-9.9;-9.9 
03978;19910316;-999.9;14.0;7.5;6.5;78;1.3;3.0;-9.9;-9.9 
03978;19910317;-999.9;18.7;2.3;1.2;67;2.0;3.7;-9.9;-9.9 
03978;19910318;-999.9;14.3;6.5;3.2;79;2.0;2.3;-9.9;-9.9 
03978;19910319;-999.9;9.7;5.5;2.5;80;4.0;6.7;-9.9;-9.9 
03978;19910320;-999.9;11.7;9.7;9.0;78;2.7;7.0;-9.9;-9.9 
03978;19910321;-999.9;15.2;8.7;7.6;88;2.3;7.7;-9.9;-9.9 
03978;19910322;-999.9;8.7;4.1;5.2;84;0.7;6.7;-9.9;-9.9 
03978;19910323;-999.9;9.2;3.4;1.6;89;0.7;7.3;-9.9;-9.9 
03978;19910324;-999.9;7.5;3.5;2.0;90;1.7;8.0;-9.9;-9.9 
03978;19910325;-999.9;6.5;2.7;2.6;79;3.0;8.0;-9.9;-9.9 
03978;19910326;-999.9;6.8;1.3;1.4;73;1.7;4.7;-9.9;-9.9 
03978;19910327;-999.9;8.6;-1.2;-3.7;75;1.7;2.3;-9.9;-9.9 
03978;19910328;-999.9;5.8;-2.4;-4.7;71;2.0;3.3;-9.9;-9.9 
03978;19910329;-999.9;5.0;-1.0;-3.5;71;1.7;3.3;-9.9;-9.9 
03978;19910330;-999.9;7.1;-1.7;-4.5;62;2.7;5.0;-9.9;-9.9 
03978;19910331;-999.9;6.2;2.3;1.5;70;2.7;5.0;-9.9;-9.9 
03978;19910401;-999.9;10.6;2.2;-0.5;82;3.0;8.0;-9.9;-9.9 
03978;19910402;-999.9;15.8;8.2;7.0;76;3.0;6.3;-9.9;-9.9 
03978;19910403;-999.9;17.2;5.7;2.7;65;1.7;3.3;-9.9;-9.9 
03978;19910404;-999.9;12.5;5.7;2.8;63;2.0;6.0;-9.9;-9.9 
03978;19910405;-999.9;13.2;6.5;3.7;64;2.3;6.7;-9.9;-9.9 
03978;19910406;-999.9;14.4;4.6;2.2;62;2.3;2.3;-9.9;-9.9 
03978;19910407;-999.9;12.0;3.7;1.0;68;2.3;6.0;-9.9;-9.9 
03978;19910408;-999.9;11.2;6.1;1.6;69;3.0;5.0;-9.9;-9.9 
03978;19910409;-999.9;12.2;5.0;1.2;60;3.0;2.3;-9.9;-9.9 
03978;19910410;-999.9;15.6;3.7;0.0;57;0.7;0.7;-9.9;-9.9 
03978;19910411;-999.9;18.0;7.4;2.4;48;2.0;0.3;-9.9;-9.9 
03978;19910412;-999.9;18.7;5.2;1.5;56;2.0;0.3;-9.9;-9.9 
03978;19910413;-999.9;17.5;4.7;0.2;64;1.7;1.3;-9.9;-9.9 
03978;19910414;-999.9;18.1;6.0;2.0;60;1.3;2.7;-9.9;-9.9 
03978;19910415;-999.9;18.4;6.0;2.5;62;1.7;0.3;-9.9;-9.9 
03978;19910416;-999.9;10.5;0.2;2.7;78;2.7;7.7;-9.9;-9.9 
03978;19910417;-999.9;6.7;0.7;0.0;96;1.7;7.3;-9.9;-9.9 
03978;19910418;-999.9;5.2;-3.2;-5.5;73;0.7;4.3;-9.9;-9.9 
03978;19910419;-999.9;4.1;-2.5;-4.5;83;1.3;7.7;-9.9;-9.9 
03978;19910420;-999.9;4.2;-1.8;-2.2;82;1.3;5.0;-9.9;-9.9 
03978;19910421;-999.9;5.6;-2.2;-2.4;65;1.7;3.3;-9.9;-9.9 
03978;19910422;-999.9;6.0;0.7;-2.4;81;2.7;6.0;-9.9;-9.9 
03978;19910423;-999.9;9.2;0.8;-1.3;70;1.7;5.3;-9.9;-9.9 
03978;19910424;-999.9;9.0;1.0;-1.2;74;2.0;6.0;-9.9;-9.9 
03978;19910425;-999.9;12.2;0.2;-1.4;69;2.0;3.3;-9.9;-9.9 
03978;19910426;-999.9;10.6;0.7;-2.2;79;1.7;4.3;-9.9;-9.9 
03978;19910427;-999.9;11.7;1.0;-2.0;76;0.7;2.7;-9.9;-9.9 
03978;19910428;-999.9;14.4;2.5;-1.2;68;1.0;7.0;-9.9;-9.9 
03978;19910429;-999.9;9.8;2.2;-0.2;68;2.0;3.3;-9.9;-9.9 
